"SID","UID","Latitude","Longitude","CollectionDate","VolumeFilteredML","DeploymentDuration","ClientSampleID","EnvironmentType","TICI","TICIVersion","TICINoSeqs","TICIQuantile","Report","Region","District"
19315,"400355",-46.512387,169.153881,"2022-03-24","","24","13B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cb42a30b54f1e159.html","Southland","Southland"
19314,"400356",-46.512387,169.153881,"2022-03-24","","24","13A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cb42a30b54f1e159.html","Southland","Southland"
19326,"400358",-46.5726778,169.1560286,"2022-05-04","","24","18A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/732a4ab67ca77097.html","Southland","Southland"
19298,"400359",-46.5091898,169.0560285,"2022-03-24","","23","2B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b54a3e1053ed6aca.html","Southland","Southland"
19332,"400360",-46.5831571,169.1545036,"2022-05-04","","24","20A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/49b945c3c3fceb97.html","Southland","Southland"
19321,"400361",-46.5216982,169.1336179,"2022-03-24","","24","14B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/092d7a3b8f913795.html","Southland","Southland"
12095,"400368",-40.73541667,175.12708333,"2022-01-18","","23","Waitohu Stream","River/Stream",80.82,"Riverine V1",261,0.15,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/40b800c4b7adc03f.html","Wellington","Kapiti Coast"
12098,"400369",-40.87687563,175.01972919,"2022-01-19","","20","Waikanae River","River/Stream",98.65,"Riverine V1",454,0.48,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/14a247836fd9ff98.html","Wellington","Kapiti Coast"
12123,"400370",-40.8789774,175.0118003,"2022-01-26","","24","Mazengarb Stream","River/Stream",78.7,"Riverine V1",321,0.13,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f586538501fc4309.html","Wellington","Kapiti Coast"
12099,"400371",-40.91542557,174.98166251,"2022-01-19","","20","Wharemauku Stream","River/Stream",78.92,"Riverine V1",413,0.14,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/86e59b6c59de2798.html","Wellington","Kapiti Coast"
12097,"400372",-40.8278257,175.06386259,"2022-01-18","","22","Te Kowhai Stream","River/Stream",80.72,"Riverine V1",264,0.15,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8d0b03c9290ca7bd.html","Wellington","Kapiti Coast"
12096,"400373",-40.79390909,175.096296,"2022-01-18","","23","Mangaone Stream","River/Stream",86.71,"Riverine V1",422,0.23,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3fadeb38c68a8c49.html","Wellington","Kapiti Coast"
11654,"400376",-37.292593,175.703664,"2021-12-22","","<24","Site 2 Hikutaia Stream","River/Stream",99.48,"Riverine V1",461,0.5,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cc0921e892a51a49.html","Waikato","Hauraki"
11652,"400377",-37.305812,175.75703,"2021-12-22","","24","Site 1 Maratoto Stream","River/Stream",115.07,"Riverine V1",466,0.77,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/890847d3893cb4c8.html","Waikato","Hauraki"
16531,"400487",-40.124655,175.856208,"2022-04-01","","24","MN018","River/Stream",105.21,"Riverine V1",577,0.56,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f2cc6014d88a6bfc.html","Manawatu-Wanganui","Manawatu"
16532,"400488",-40.124655,175.856208,"2022-04-01","","24","MN018","River/Stream",105.68,"Riverine V1",664,0.57,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f2cc6014d88a6bfc.html","Manawatu-Wanganui","Manawatu"
16533,"400489",-40.124655,175.856208,"2022-04-01","","24","MN018","River/Stream",105.57,"Riverine V1",613,0.57,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f2cc6014d88a6bfc.html","Manawatu-Wanganui","Manawatu"
16534,"400490",-40.124655,175.856208,"2022-04-01","","24","MN018","River/Stream",106.25,"Riverine V1",578,0.58,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f2cc6014d88a6bfc.html","Manawatu-Wanganui","Manawatu"
16535,"400491",-40.124655,175.856208,"2022-04-01","","24","MN018","River/Stream",106.84,"Riverine V1",576,0.58,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f2cc6014d88a6bfc.html","Manawatu-Wanganui","Manawatu"
16536,"400492",-40.124655,175.856208,"2022-04-01","","24","MN018","River/Stream",105.32,"Riverine V1",610,0.56,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f2cc6014d88a6bfc.html","Manawatu-Wanganui","Manawatu"
16513,"400493",-40.298921,175.763059,"2022-04-01","","24","MN019","River/Stream",101.99,"Riverine V1",588,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b4b9d9ef33ef8472.html","Manawatu-Wanganui","Manawatu"
16514,"400494",-40.298921,175.763059,"2022-04-01","","24","MN019","River/Stream",104.35,"Riverine V1",583,0.55,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b4b9d9ef33ef8472.html","Manawatu-Wanganui","Manawatu"
16515,"400495",-40.298921,175.763059,"2022-04-01","","24","MN019","River/Stream",104.03,"Riverine V1",519,0.54,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b4b9d9ef33ef8472.html","Manawatu-Wanganui","Manawatu"
16516,"400496",-40.298921,175.763059,"2022-04-01","","24","MN019","River/Stream",103.78,"Riverine V1",592,0.54,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b4b9d9ef33ef8472.html","Manawatu-Wanganui","Manawatu"
16517,"400497",-40.298921,175.763059,"2022-04-01","","24","MN019","River/Stream",101.92,"Riverine V1",581,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b4b9d9ef33ef8472.html","Manawatu-Wanganui","Manawatu"
16518,"400498",-40.298921,175.763059,"2022-04-01","","24","MN019","River/Stream",101.73,"Riverine V1",616,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b4b9d9ef33ef8472.html","Manawatu-Wanganui","Manawatu"
16501,"400499",-40.208415,175.790068,"2022-04-01","","24","MN020","River/Stream",102.79,"Riverine V1",547,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d26438c3ec117dad.html","Manawatu-Wanganui","Manawatu"
16502,"400500",-40.208415,175.790068,"2022-04-01","","24","MN020","River/Stream",104.77,"Riverine V1",573,0.55,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d26438c3ec117dad.html","Manawatu-Wanganui","Manawatu"
16503,"400501",-40.208415,175.790068,"2022-04-01","","24","MN020","River/Stream",102.12,"Riverine V1",536,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d26438c3ec117dad.html","Manawatu-Wanganui","Manawatu"
16504,"400502",-40.208415,175.790068,"2022-04-01","","24","MN020","River/Stream",103.43,"Riverine V1",537,0.54,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d26438c3ec117dad.html","Manawatu-Wanganui","Manawatu"
16505,"400503",-40.208415,175.790068,"2022-04-01","","24","MN020","River/Stream",103.08,"Riverine V1",543,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d26438c3ec117dad.html","Manawatu-Wanganui","Manawatu"
16506,"400504",-40.208415,175.790068,"2022-04-01","","24","MN020","River/Stream",101.75,"Riverine V1",589,0.53,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/d26438c3ec117dad.html","Manawatu-Wanganui","Manawatu"
19294,"400548",-46.500707,169.020843,"2022-03-24","","23","1A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f1defe126bb3af9c.html","Southland","Southland"
19300,"400550",-46.5245055,169.0421395,"2022-03-24","","23","3A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b2956c4a276a838c.html","Southland","Southland"
19297,"400551",-46.5091898,169.0560285,"2022-03-24","","23","2A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b54a3e1053ed6aca.html","Southland","Southland"
19317,"400552",-46.542475,169.133993,"2022-03-24","","25","15A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/9620fd0b22ccf7a5.html","Southland","Southland"
19333,"400554",-46.5831571,169.1545036,"2022-05-04","","24","20B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/49b945c3c3fceb97.html","Southland","Southland"
19296,"400555",-46.500707,169.020843,"2022-03-24","","23","1C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/f1defe126bb3af9c.html","Southland","Southland"
19336,"400556",-46.5947637,169.1330518,"2022-05-04","","24","21B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/05b01b5c258693dd.html","Southland","Southland"
19337,"400557",-46.5947637,169.1330518,"2022-05-04","","24","21C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/05b01b5c258693dd.html","Southland","Southland"
19308,"400558",-46.496838,169.162672,"2022-03-24","","25","10A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3612966321e3af92.html","Southland","Southland"
19310,"400559",-46.496838,169.162672,"2022-03-24","","25","10C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3612966321e3af92.html","Southland","Southland"
19327,"400560",-46.5726778,169.1560286,"2022-05-04","","24","18B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/732a4ab67ca77097.html","Southland","Southland"
19299,"400561",-46.5091898,169.0560285,"2022-03-24","","23","2C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/b54a3e1053ed6aca.html","Southland","Southland"
19338,"400562",-46.6009504,169.1243844,"2022-05-04","","23","22A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/09f624356519ea2c.html","Southland","Southland"
19340,"400563",-46.6009504,169.1243844,"2022-05-04","","23","22C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/09f624356519ea2c.html","Southland","Southland"
19324,"400564",-46.5650303,169.1347769,"2022-05-04","","23","17B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/2776740a91a4ec89.html","Southland","Southland"
19319,"400565",-46.542475,169.133993,"2022-03-24","","25","15C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/9620fd0b22ccf7a5.html","Southland","Southland"
19307,"400566",-46.521766,169.13424,"2022-03-24","","24","9C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/155ecbf5ad41388c.html","Southland","Southland"
19311,"400567",-46.517929,169.179752,"2022-03-24","","25","11A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/5a610b8d4b206f74.html","Southland","Southland"
19334,"400568",-46.5831571,169.1545036,"2022-05-04","","24","20C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/49b945c3c3fceb97.html","Southland","Southland"
19331,"400569",-46.5732335,169.1458091,"2022-05-04","","24","19C","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/6ddc1b0b232dddbf.html","Southland","Southland"
19335,"400570",-46.5947637,169.1330518,"2022-05-04","","24","21A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/05b01b5c258693dd.html","Southland","Southland"
19302,"400571",-46.525115,169.04388,"2022-03-24","","23","4A","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/8377e9909b50591b.html","Southland","Southland"
19318,"400572",-46.542475,169.133993,"2022-03-24","","25","15B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/9620fd0b22ccf7a5.html","Southland","Southland"
19330,"400573",-46.5732335,169.1458091,"2022-05-04","","24","19B","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/6ddc1b0b232dddbf.html","Southland","Southland"
12125,"400739",-39.0648736,174.0929744,"2022-01-23","","24","","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3fd186634e157303.html","Taranaki","New Plymouth"
17679,"400746",-45.586695,169.903109,"2022-04-14","","22.4","Stony Stream Upper","River/Stream",113.46,"Riverine V1",419,0.74,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/41c8af59e52e8f9d.html","Otago","Dunedin"
17761,"400747",-45.719968,170.352401,"2022-04-14","","21.3","Xmas Creek","River/Stream",106.57,"Riverine V1",603,0.58,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/900bafc18427b0b6.html","Otago","Dunedin"
17688,"400748",-45.611181,169.920844,"2022-04-14","","22.3","Sutton Upper","River/Stream",108.12,"Riverine V1",465,0.6,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7e150a903b957f71.html","Otago","Dunedin"
17689,"400749",-45.611181,169.920844,"2022-04-14","","22.3","Sutton Upper","River/Stream",108.98,"Riverine V1",478,0.62,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7e150a903b957f71.html","Otago","Dunedin"
17690,"400750",-45.611181,169.920844,"2022-04-14","","22.3","Sutton Upper","River/Stream",109.67,"Riverine V1",516,0.63,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/7e150a903b957f71.html","Otago","Dunedin"
17680,"400751",-45.586695,169.903109,"2022-04-14","","22.4","Stony Stream Upper","River/Stream",113.28,"Riverine V1",368,0.73,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/41c8af59e52e8f9d.html","Otago","Dunedin"
17681,"400752",-45.586695,169.903109,"2022-04-14","","22.4","Stony Stream Upper","River/Stream",112.82,"Riverine V1",420,0.73,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/41c8af59e52e8f9d.html","Otago","Dunedin"
18492,"400781",-41.229478,174.75492,"2022-05-07","1000","","Waimapihi","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/35be7563461f2b44.html","Wellington","Wellington"
13657,"400802",-39.723,174.4727,"2022-02-22","","24","4a","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/925d325b6fb1f671.html","Taranaki","South Taranaki"
29869,"400835",-43.808779,169.145655,"2022-12-12","","21.5","Waita 2 (2)","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/13b4fe198ddd7261.html","West Coast","Westland"
29870,"400836",-43.808779,169.145655,"2022-12-12","","21.5","Waita 2 (3)","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/13b4fe198ddd7261.html","West Coast","Westland"
29868,"400839",-43.808779,169.145655,"2022-12-12","","21.5","Waita 2 (1)","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/13b4fe198ddd7261.html","West Coast","Westland"
29867,"400843",-43.791551,169.121026,"2022-12-12","","24","Waita Bridge 3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3b4aff79c0d2766a.html","West Coast","Westland"
42631,"400844",-43.294079,170.220457,"2023-05-23","","23.5","MacDonalds Creek","River/Stream",123.08,"Riverine V1",176,0.9,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cb9fc87fc23c8c02.html","West Coast","Westland"
14983,"400845",-41.19428408,172.20034066,"2022-03-16","","20","Postal #1","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ccedd3542e6754fe.html","West Coast","Buller"
29866,"400846",-43.791551,169.121026,"2022-12-12","","24","Waita Bridge 2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3b4aff79c0d2766a.html","West Coast","Westland"
42632,"400848",-43.294079,170.220457,"2023-05-23","","23.5","MacDonalds Creek","River/Stream",124.59,"Riverine V1",192,0.93,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/cb9fc87fc23c8c02.html","West Coast","Westland"
29865,"400851",-43.791551,169.121026,"2022-12-12","","24","Waita Bridge 1","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/3b4aff79c0d2766a.html","West Coast","Westland"
14986,"400852",-41.19428408,172.20034066,"2022-03-16","","20","Postal #3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ccedd3542e6754fe.html","West Coast","Buller"
14984,"400853",-41.19428408,172.20034066,"2022-03-16","","20","Postal #2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ccedd3542e6754fe.html","West Coast","Buller"
14556,"400854",-43.296253,170.130571,"2022-02-17","","22 hours","Friends Creek","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ebc9926582001b84.html","West Coast","Westland"
14554,"400855",-42.330763,171.39351,"2022-03-11","","24 hours","Smoke-Ho #2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4292394971d252a3.html","West Coast","Grey"
14555,"400858",-42.330763,171.39351,"2022-03-11","","24 hours","Smoke-Ho #3","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4292394971d252a3.html","West Coast","Grey"
14553,"400859",-42.330763,171.39351,"2022-03-11","","24 hours","Smoke-Ho #1","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/4292394971d252a3.html","West Coast","Grey"
13668,"400861",-39.7088,174.4846,"2022-02-22","","7","13b","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/aaffd2429378c190.html","Taranaki","South Taranaki"
13665,"400862",-39.7358,174.4744,"2022-02-22","","26","15a","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/99a19054d881f152.html","Taranaki","South Taranaki"
13672,"400863",-39.5568,174.5753,"2022-02-24","","24","5b","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/03bdc8805129f620.html","Taranaki","South Taranaki"
13660,"400864",-39.6618,174.5558,"2022-02-22","","27","2","River/Stream",0,"NC - Basic",0,0,"https://s3.ap-southeast-2.amazonaws.com/wilderlab.openwaters/reports/ee041eafd9f4597d.html","Taranaki","South Taranaki"
